longitude,latitude,altitude,angle,speed,odometer,Pass_ID,Y,tsne_x,tsne_y,color_tsne_5000,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,order,id
0.6445130524799474,0.5426487832988904,0.05761316872427984,0.035437944908697006,0.604810996563574,0.19054950036834847,62,-1.0,-10.928632,45.05925,#aa1d66,2,0,0,0,8,9,6,6,6,1,1,6,6,1,1,2,38,23
0.6439966346135151,0.538414716860828,0.045782757547463436,0.2559490648627139,0.36789396170839467,0.08041600440399058,62,-2.0,4.9166737000000005,-25.714485,#7cc78b,2,0,0,0,8,9,6,6,6,1,1,6,6,1,1,2,38,24
0.6437689139063371,0.5375109959358504,0.044662309368191724,0.3066524660003277,0.10506367495451788,0.006146086005758016,62,-3.0,-10.90596,-30.712381,#9fcd58,2,0,0,0,8,9,6,6,6,1,1,6,6,1,1,2,38,25
0.6435603333720241,0.5375813393755848,0.045087826797385634,0.2969620473537605,0.10760309278350516,0.02186331201949413,62,-4.0,-10.597727,-30.87153,#9ecd59,2,0,0,0,8,9,6,6,6,1,1,6,6,1,1,2,38,26
0.6429813998394387,0.5373094256728486,0.04193899782135077,0.1086350974930362,0.08247422680412371,0.025264927558132942,62,-5.0,0.5943020999999999,-48.070859999999996,#7add6f,2,0,0,0,8,9,6,6,6,1,1,6,6,1,1,2,38,27
0.6467584477643662,0.5526847138522832,0.10174367194584613,0.01782922241305488,0.7321546213699411,0.09244762138820382,62,1.0,-2.5217872000000003,45.000904,#94197b,2,0,0,0,8,9,6,6,6,1,1,6,6,1,1,2,38,28
0.6483188641695357,0.5584877798210606,0.1262562372619299,0.3541198670141073,0.6810774858663119,0.28416759642412537,62,2.0,22.88635,38.09276,#5d32c5,2,0,0,0,8,9,6,6,6,1,1,6,6,1,1,2,38,29
0.6466919839119374,0.5629182467214449,0.13078303216711526,0.8571194494510895,0.6816252274105519,0.2415377076613149,62,3.0,49.766693,-5.9525514,#1d88e6,2,0,0,0,8,9,6,6,6,1,1,6,6,1,1,2,38,30
0.6437024542749867,0.5657119712039389,0.14663838244849595,0.9620778966915896,0.3957315970338217,0.10731484068224167,62,4.0,-21.969866,24.13042,#ce514a,2,0,0,0,8,9,6,6,6,1,1,6,6,1,1,2,38,31
0.643252833509349,0.5674157655992254,0.18044662309368187,0.9679665738161559,0.17216494845360825,0.06486238878709458,62,5.0,-53.684113,-16.909847,#eb9801,2,0,0,0,8,9,6,6,6,1,1,6,6,1,1,2,38,32
0.6440062488235885,0.5381143860615722,0.04248366013071896,0.013927576601671307,0.4020618556701031,0.05005761347966528,90,0.0,17.369373,-41.739048,#5dda9a,2,0,0,0,2,6,6,6,12,7,14,12,12,7,7,17,1,33
0.6435561553847577,0.5375903404207492,0.04411764705882353,0.26880222841225626,0.061855670103092786,0.02597329001303387,90,-1.0,-12.946558,-30.860727,#a4cd52,2,0,0,0,2,6,6,6,12,7,14,12,12,7,7,17,1,34
0.6430652331339548,0.5374030407844614,0.04354229954892756,0.10930205186551062,0.16988529112821255,0.1623513536307666,90,-2.0,5.9793935,-39.533863000000004,#6ed77e,2,0,0,0,2,6,6,6,12,7,14,12,12,7,7,17,1,35
0.6420206107308495,0.5361752869013756,0.03729997746224927,0.101046969551436,0.7049413437611093,0.28795340896581684,90,-3.0,-5.973212,53.97973,#980f75,2,0,0,0,2,6,6,6,12,7,14,12,12,7,7,17,1,36
0.6387739246956095,0.5312847391483153,0.04046062869592282,0.10505372065260644,0.5846833578792342,0.13829933643303746,90,-4.0,-8.894488,42.444717,#a7206a,2,0,0,0,2,6,6,6,12,7,14,12,12,7,7,17,1,37
0.6382791277386701,0.5288670283067063,0.03887762001352266,0.9506291422533856,0.19836473515819408,0.006448540968753238,90,-5.0,-42.586193,18.782425,#ec5b13,2,0,0,0,2,6,6,6,12,7,14,12,12,7,7,17,1,38
0.6444366112272597,0.5424328702952295,0.06117417727324849,0.03628500219909105,0.5879001627780792,0.1792281285014232,90,1.0,-11.107434,44.52659,#ab1e65,2,0,0,0,2,6,6,6,12,7,14,12,12,7,7,17,1,39
0.6460105740555022,0.5473226450537751,0.07308377896613191,0.038743985819194734,0.698219306466729,0.21912011938268566,90,2.0,-5.0512557000000005,47.41067,#981474,2,0,0,0,2,6,6,6,12,7,14,12,12,7,7,17,1,40
0.6468349829664799,0.5530626788891873,0.10113149202333263,0.25384131548207384,0.7535749916860657,0.2286258865194207,90,3.0,11.757807000000001,47.28845,#761ba2,2,0,0,0,2,6,6,6,12,7,14,12,12,7,7,17,1,41
0.6485967548978504,0.5589038901249346,0.12376981443918565,0.04514455863990012,0.7372911482403127,0.2840614865124531,90,4.0,-9.283697,63.111796999999996,#a10f6f,2,0,0,0,2,6,6,6,12,7,14,12,12,7,7,17,1,42
0.6458097560693581,0.5634659837734652,0.13187636165577346,0.8563718662952646,0.7255154639175257,0.2755234798541717,90,5.0,50.51854,-4.290204,#1e86e7,2,0,0,0,2,6,6,6,12,7,14,12,12,7,7,17,1,43
0.3166087782603153,0.4066939245566559,0.16775599128540306,0.08913649025069638,0.6288659793814433,0.033529156198643724,233,0.0,-0.6302123000000001,25.390232,#9c538c,2,0,0,0,2,6,6,11,11,13,13,11,11,13,13,11,110,44
0.3119354172084208,0.4013502470373744,0.1737472766884532,0.14206128133704735,0.9278350515463918,0.2847617068701713,233,-1.0,2.386584,28.596666,#934a94,2,0,0,0,2,6,6,11,11,13,13,11,11,13,13,11,110,45
0.3058966176505624,0.3967380649505188,0.1933769063180828,0.14206128133704735,0.9175257731958762,0.16339560626381305,233,-2.0,2.2919734,28.294420000000002,#934b93,2,0,0,0,2,6,6,11,11,13,13,11,11,13,13,11,110,46
0.2993128143334509,0.39325516015022544,0.2404357298474946,0.18440111420612812,0.8969072164948454,0.28748181869699085,233,-3.0,2.7057037,28.006890000000002,#924b95,2,0,0,0,2,6,6,11,11,13,13,11,11,13,13,11,110,47
0.29329862048581923,0.3891903255734093,0.30337690631808284,0.18430826369545034,0.8969072164948454,0.2778354962000289,233,-4.0,2.9573593,27.685158,#924c96,2,0,0,0,2,6,6,11,11,13,13,11,11,13,13,11,110,48
0.2860822804359131,0.3896812236390339,0.3703703703703704,0.27688022284122565,0.9175257731958762,0.286083983452653,233,-5.0,3.4856577000000004,27.529325,#904d97,2,0,0,0,2,6,6,11,11,13,13,11,11,13,13,11,110,49
0.3184040480960597,0.4098617558137789,0.17185185185185187,0.08094707520891364,0.6884536082474226,0.263048036419275,233,1.0,1.2539885,26.681393,#974f91,2,0,0,0,2,6,6,11,11,13,13,11,11,13,13,11,110,50
0.3219367086518474,0.4136642720291768,0.22766884531590414,0.2006782124258205,0.6010757507844016,0.1853651084882765,233,2.0,0.7294148,25.5768,#995290,2,0,0,0,2,6,6,11,11,13,13,11,11,13,13,11,110,51
0.3260808399820494,0.4153221367233044,0.2764650019551981,0.1283479751446325,0.5886862278614856,0.2167952374794212,233,3.0,1.2072146000000001,25.542934,#975291,2,0,0,0,2,6,6,11,11,13,13,11,11,13,13,11,110,52
0.32946987871531874,0.41988817813807705,0.2960348583877996,0.10551532033426184,0.8709278350515464,0.2827027333345926,233,4.0,2.6647818,27.596653000000003,#934c95,2,0,0,0,2,6,6,11,11,13,13,11,11,13,13,11,110,53
0.3354403444685001,0.4241455314952134,0.2949455337690632,0.1555431754874652,0.9105154639175258,0.2931487183361983,233,5.0,2.8251102,27.808609999999998,#924c95,2,0,0,0,2,6,6,11,11,13,13,11,11,13,13,11,110,54
0.31704328893583694,0.4073482971175579,0.16775599128540306,0.08356545961002786,0.32989690721649484,0.004250174729405542,234,0.0,18.35923,-25.212118,#56c4ad,2,0,0,0,2,6,6,11,11,13,13,11,11,13,13,11,39,55
0.31319807722767123,0.4023987216334923,0.17320261437908502,0.13114206128133704,0.9249484536082474,0.2880107293299836,234,-1.0,2.3768928,28.598936,#934a94,2,0,0,0,2,6,6,11,11,13,13,11,11,13,13,11,39,56
0.30719967993584874,0.3977284181210088,0.18431372549019612,0.14206128133704735,0.9175257731958762,0.24934358412512514,234,-2.0,2.4164026,28.410853999999997,#934a94,2,0,0,0,2,6,6,11,11,13,13,11,11,13,13,11,39,57
0.3008394734636539,0.3937907709362243,0.22797385620915034,0.1916434540389972,0.8969072164948454,0.28723625304595857,234,-3.0,2.6659706,28.087229999999998,#924b95,2,0,0,0,2,6,6,11,11,13,13,11,11,13,13,11,39,58
