TIME,Pass_ID,Time since ball possession change,Time to next ball possession change,Pressure on the ball (d1=9.0; d2=3.0; p=1.75),Pressure on the offense team (d1=9.0; d2=3.0; p=1.75),Threat to the defense goal from the offense team (maxD=35.0; r=1.5),Potential threat to the offense goal from the defense team (maxD=35.0; r=1.5),Ball distance to the defense goal,left-right,back-front,change,team,tsne_x,tsne_y,color_tsne,ae4_x,ae4_y,color_ae4,ae3_x,ae3_y,color_ae3,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,tsne_y_5000,tsne_x_5000,color_tsne_5000,order,id,Y
18:43.5,465,0.001367989,0.054955378,0.097828739,0.428375968,0.0,0.663131139,0.891912464,0.468462325,0.677605963,0,0,22.81631,-2.9871724,#8189a9,1.4894793,0.7088937,#cdbf2f,-0.45744875,-0.011880963999999999,#2f58e6,4,3,6,7,5,7,7,7,6,13,3,9,9,1,6,6,-12.871666,-31.107845,#d4c028,8,4484,47
18:43.6,465,0.0022799820000000003,0.05401597,0.00019517,0.406976199,0.0,0.686522155,0.8878211229999999,0.501193317,0.671821115,0,0,22.721611,-2.8150882999999998,#8189a9,1.4675213,0.7210015999999999,#cebe2e,-0.439593,0.007370368,#2f56e7,4,3,6,7,5,7,7,7,6,13,3,9,9,1,6,6,-13.4222,-30.905966,#d6bf26,8,4485,48
18:43.7,465,0.003191974,0.053076562,0.0,0.38375538200000003,0.0,0.7094373390000001,0.8878211229999999,0.524207296,0.671042385,0,0,22.76235,-2.6954347999999997,#8189a9,1.4594504,0.73302245,#cfbe2d,-0.44128737,0.01196754,#2f56e7,4,3,6,7,5,7,7,7,6,13,3,9,9,1,6,6,-13.5379925,-30.704372,#d7be25,8,4486,49
18:43.8,465,0.004103967,0.052137154000000005,0.0,0.365943061,0.0,0.728649572,0.891627022,0.53784521,0.67504728,0,0,22.79734,-2.6175826,#8189a9,1.4540861,0.7459831,#cfbd2d,-0.4430489,0.017559751999999998,#3055e7,4,3,6,7,5,7,7,7,6,13,3,9,9,1,6,6,-13.6592865,-30.574097,#d7be24,8,4487,50
22:07.7,526,0.9626082990000001,0.038985439,0.22127348100000002,0.380704686,0.44828852799999996,0.0,0.269838249,0.46590521700000004,0.589053287,0,1,-58.367484999999995,-51.39622,#dab921,4.460471599999999,3.3804407,#2f4aeb,-2.7970523999999997,-1.0810739,#c3cd37,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-9.995339,38.835743,#c21049,20,4488,0
22:07.8,526,0.963520292,0.038046031,0.205659917,0.376625379,0.466095707,0.0,0.27012369199999997,0.473235595,0.587162087,0,1,-58.357517,-51.343533,#dab921,4.468788,3.3710299,#2f4bec,-2.8090507999999996,-1.0817609,#c4cd36,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-9.972682,38.770405,#c21049,20,4489,1
22:07.9,526,0.964432285,0.037106623,0.199512076,0.390098801,0.47936582299999997,0.0,0.270313987,0.480054552,0.585493381,0,1,-58.351440000000004,-51.332817,#dab921,4.4970913,3.372071,#2e4bec,-2.8260683999999996,-1.0911309,#c4cd35,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-9.96381,38.67951,#c21049,20,4490,2
22:08.0,526,0.965344277,0.036167215,0.316516223,0.381040399,0.49317379,0.0,0.270694577,0.48704398200000004,0.5837134279999999,0,1,-58.733852,-51.594402,#daba21,4.5240364,3.3631384,#2c4bed,-2.8513076,-1.1640898000000002,#c3d235,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-10.171936,38.54207,#c31048,20,4491,3
22:08.0,526,0.96625627,0.035227806,0.298999756,0.37963313600000004,0.511792431,0.0,0.270884872,0.493862939,0.58171098,0,1,-58.717597999999995,-51.519688,#dab921,4.5351143,3.3541163999999997,#2b4ced,-2.8646445,-1.1647058000000001,#c3d235,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-10.157943,38.457066,#c31048,20,4492,4
22:08.1,526,0.9671682629999999,0.034288398,0.284020493,0.38043143100000004,0.526642367,0.0,0.27117031399999997,0.500340948,0.5797085329999999,0,1,-58.70688199999999,-51.461956,#dab921,4.546775,3.348126,#2b4ced,-2.875971,-1.1656604,#c4d234,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-10.151771,38.38456,#c31048,20,4493,5
22:08.2,526,0.968080255,0.03334899,0.274115638,0.385588142,0.497688365,0.0,0.271741199,0.504943744,0.577372344,0,1,-58.600894999999994,-51.53318,#daba21,4.5359516,3.3675230000000003,#2c4bed,-2.8522548999999997,-1.1511388,#c3d135,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-10.096947,38.531647,#c31048,20,4494,6
22:08.3,526,0.968992248,0.032409582,0.275091486,0.38684121200000005,0.461030163,0.0,0.27269267399999997,0.5080122739999999,0.575036155,0,1,-58.50799,-51.64479,#daba21,4.5166526,3.388956,#2d4aed,-2.8212242,-1.137624,#c2d037,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-10.070365,38.70745,#c31049,20,4495,7
22:08.4,526,0.969904241,0.031470174,0.272261527,0.38984311299999996,0.438438545,0.0,0.27364414800000003,0.510910331,0.572811214,0,1,-58.435593000000004,-51.708622,#daba21,4.507253599999999,3.4033754000000003,#2e4aed,-2.8021574,-1.1284938999999998,#c1d037,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-10.053068,38.79555,#c31049,20,4496,8
22:08.4,526,0.970816233,0.030530766,0.289826787,0.395251609,0.41326824100000004,0.0,0.268220742,0.524207296,0.578039826,0,1,-58.399937,-51.899998,#daba22,4.516386499999999,3.4224656,#2d49ed,-2.7940113999999996,-1.1374333,#c0d038,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-10.058626,38.855648,#c31049,20,4497,9
22:08.5,526,0.971728226,0.029591357000000002,0.29929251,0.400587889,0.38559608700000003,0.0,0.262797336,0.537674736,0.583268439,0,1,-58.32821,-52.06556,#daba22,4.52238,3.4429532999999997,#2d49ed,-2.7826564,-1.1407091999999999,#bfd139,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-10.048147,38.917484,#c31049,20,4498,10
22:08.6,526,0.9726402190000001,0.028651949,0.31841912699999997,0.404548134,0.361314081,0.0,0.257469077,0.551312649,0.588497052,0,1,-58.30518299999999,-52.24692,#daba22,4.5309668,3.4611572999999995,#2d48ed,-2.7749598,-1.1505625,#bed139,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-10.055537,38.9605,#c31049,20,4499,11
22:08.7,526,0.9735522120000001,0.027712541,0.315442791,0.413579211,0.35910083299999995,0.0,0.252045671,0.564609615,0.593836912,0,1,-58.254622999999995,-52.32953,#dabb22,4.554434,3.4692123,#2c48ee,-2.7847152000000004,-1.1588068,#bfd239,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-10.0344925,38.963497,#c31049,20,4500,12
22:08.8,526,0.9744642040000001,0.026773132999999998,0.277579898,0.423650608,0.36083619899999997,0.0,0.246622265,0.578418002,0.598954277,0,1,-58.06944300000001,-52.291385999999996,#dabb22,4.574701,3.4755957000000004,#2b48ee,-2.7933779,-1.1493263999999999,#c0d138,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-9.949989,38.98414,#c21049,20,4501,13
22:08.8,526,0.975376197,0.025833725,0.22332276199999998,0.434803315,0.35813944799999997,0.0,0.24119885800000002,0.592055915,0.60418289,0,1,-57.732482999999995,-52.166959999999996,#d9bb22,4.590101,3.4847989999999998,#2b47ef,-2.796443,-1.1288607,#c1d038,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-9.835856,39.038857,#c2104a,20,4502,14
22:08.9,526,0.97628819,0.024894317000000003,0.003903391,0.44701586,0.358178803,0.0,0.235775452,0.605693829,0.609300256,0,1,-56.759876,-51.777029999999996,#d9bb23,4.5743957,3.4921439,#2c47ee,-2.7787294,-1.0156564000000001,#c4c836,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-9.4879265,39.35612,#c0104b,20,4503,15
22:09.0,526,0.977200182,0.023954907999999997,0.019858502,0.461677942,0.36461802299999996,0.0,0.230447193,0.619502216,0.614306374,0,1,-56.77404,-51.797558,#d9bb23,4.6141057,3.4983873,#2a47ef,-2.8008830000000002,-1.0402664000000001,#c5ca36,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-9.4817295,39.313683,#c0104b,20,4504,16
22:09.1,526,0.978112175,0.0230155,0.068797268,0.47331274799999995,0.373828956,0.0,0.22607040899999997,0.630583021,0.618088775,0,1,-56.866222,-51.85445,#d9bb23,4.655579,3.5008885999999997,#2847f0,-2.826863,-1.0825298,#c5cc35,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-9.526862,39.21366,#c1104b,20,4505,17
22:09.2,526,0.9790241679999999,0.022076092000000002,0.138765553,0.475668596,0.379466084,0.0,0.22188392,0.640300034,0.621871176,0,1,-57.103218000000005,-52.02093,#d9bb23,4.686828599999999,3.5005982,#2647f0,-2.8482416,-1.1318647,#c4d035,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-9.612847,39.0967,#c1104b,20,4506,18
22:09.2,526,0.9799361609999999,0.021136684,0.224054647,0.463520461,0.38183113,0.0,0.21760228399999998,0.648653256,0.62554233,0,1,-57.605415,-52.45381999999999,#d9bb23,4.7004113,3.4945762000000005,#2547f0,-2.862253,-1.1836501,#c2d335,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-9.745795,38.9995,#c1104a,20,4507,19
22:09.3,526,0.980848153,0.020197276,0.34252256600000003,0.446223421,0.396077623,0.0,0.21684110399999998,0.659052165,0.625319835,0,1,-58.438854000000006,-53.037186,#dabb22,4.721881400000001,3.4828224000000003,#2448f1,-2.886868,-1.2568974,#c0d635,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-9.992563,38.889877,#c21049,20,4508,20
22:09.4,526,0.981760146,0.019257868,0.374579166,0.460674706,0.423830361,0.0,0.217316841,0.654108421,0.6237623760000001,0,1,-58.699703,-53.274440000000006,#dabb22,4.7577295,3.4706266,#2248f1,-2.9171104,-1.2904086000000001,#c0d834,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-10.107846,38.782864,#c31048,20,4509,21
22:09.5,526,0.9826721390000001,0.018318459,0.383264211,0.474936663,0.45605457200000005,0.0,0.217887726,0.646266621,0.62209367,0,1,-58.825480000000006,-53.42735699999999,#dabc22,4.7886343,3.4542847,#2149f1,-2.9464579,-1.3113985000000001,#c0d932,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-10.167977,38.6642,#c31048,20,4510,22
22:09.6,526,0.983584131,0.017379051,0.360087826,0.45101904600000003,0.468636913,0.0,0.21598477600000002,0.637401977,0.6233173879999999,0,1,-58.767292000000005,-53.210526,#dabb22,4.7554126,3.4289370000000003,#2249f1,-2.9399203999999997,-1.2949501,#c1d833,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-10.128421,38.648457,#c31048,20,4511,23
22:09.6,526,0.9844961240000001,0.016439643,0.371993169,0.501748832,0.47266048899999996,0.0,0.21760228399999998,0.630242073,0.620313717,0,1,-58.78102,-53.494926,#dabc22,4.813511,3.4460629999999997,#2149f1,-2.9612305,-1.3164495,#c1d932,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-10.166411,38.594048,#c31048,20,4512,24
22:09.7,526,0.9854081170000001,0.015500235,0.38643571600000004,0.508351843,0.477690426,0.0,0.221408183,0.625127855,0.614751363,0,1,-58.847225,-53.592445,#dabc22,4.820146,3.444332,#2149f1,-2.9638536,-1.3259748,#c0d932,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-10.217567,38.564312,#c31048,20,4513,25
22:09.8,526,0.9863201090000001,0.014560827,0.508855818,0.467262102,0.48625294,0.0,0.22844909600000002,0.609444255,0.6051841139999999,0,1,-59.454094,-54.22095,#dabc21,4.782183,3.4150373999999997,#214af1,-2.957403,-1.3787405000000001,#bcdb32,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-10.522859,38.531406,#c51046,20,4514,26
22:09.9,526,0.987232102,0.013621419,0.536228348,0.47783511799999995,0.485553921,0.0,0.22940057100000003,0.6014319810000001,0.602847925,0,1,-59.54310600000001,-54.382713,#dabc21,4.7917104,3.4152665,#214af1,-2.9598037999999995,-1.3947862,#bbdb32,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-10.585238,38.523746,#c51046,20,4515,27
22:10.0,526,0.988144095,0.01268201,0.553403269,0.493640966,0.46957581,0.0,0.23101807800000002,0.597170133,0.599510513,0,1,-59.562435,-54.490035999999996,#dabc21,4.7988696,3.4285748,#214af1,-2.9511085,-1.4009731,#badc33,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-10.617164,38.55002,#c51046,20,4516,28
22:10.0,526,0.989056088,0.011742602,0.5619419370000001,0.513820846,0.469307821,0.0,0.232921028,0.59137402,0.595728112,0,1,-59.571594,-54.55364,#dabd21,4.817558999999999,3.4345226,#2149f1,-2.9553368,-1.4096607,#badc33,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-10.641567,38.54021,#c51046,20,4517,29
22:10.1,526,0.98996808,0.010803193999999999,0.561307636,0.535907655,0.46154177700000004,0.0,0.235585157,0.585236959,0.591055735,0,1,-59.548030000000004,-54.595009999999995,#dabd21,4.831302,3.4456828,#2149f1,-2.9520744999999997,-1.4099621999999998,#badc33,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-10.647429,38.548435,#c51046,20,4518,30
22:10.2,526,0.9908800729999999,0.009863786,0.5506221029999999,0.552546932,0.447814395,0.0,0.238249286,0.57875895,0.5861608629999999,0,1,-59.485744,-54.609787,#dabd21,4.8322797,3.4572842000000006,#2149f2,-2.939821,-1.4001528,#badc33,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-10.632102,38.580982,#c51046,20,4519,31
22:10.3,526,0.9917920659999999,0.008924378,0.566382044,0.5712453789999999,0.427014365,0.0,0.24091341600000002,0.572621889,0.581488486,0,1,-59.507194999999996,-54.713825,#dabd21,4.837301,3.4741343999999996,#2148f2,-2.9265206000000004,-1.4031473,#b9dc34,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-10.668653,38.620518,#c51046,20,4520,32
22:10.4,526,0.992704058,0.007984969,0.607416443,0.597085541,0.415592058,0.0,0.234253092,0.584896011,0.587607075,0,1,-59.569140000000004,-54.837596999999995,#dabd21,4.883729,3.493879,#2147f2,-2.9423475,-1.4378601,#b7dc33,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-10.7520075,38.632404,#c61045,20,4521,33
22:10.4,526,0.993616051,0.007045561,0.406391803,0.60741653,0.41937763,0.0,0.227497621,0.597340607,0.593948159,0,1,-58.598427,-54.069454,#dabc22,4.871302,3.4969012999999998,#2147f2,-2.9300032000000003,-1.3364108000000001,#beda33,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-10.309843,38.70856,#c41047,20,4522,34
22:10.5,526,0.994528044,0.0061061530000000004,0.323200781,0.610771711,0.42385472399999996,0.0,0.22083729800000002,0.609444255,0.600177995,0,1,-58.245354000000006,-53.7425,#d9bc22,4.8747783,3.4967327000000004,#2147f2,-2.9317752999999995,-1.3001922,#c0d833,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-10.005533,38.729965,#c31049,20,4523,35
22:10.6,526,0.995440036,0.005166745,0.33042205399999997,0.5850759839999999,0.429330685,0.0,0.215223597,0.619843164,0.605406608,0,1,-58.330535999999995,-53.665504000000006,#d9bc22,4.8604913,3.4826512000000003,#2148f2,-2.933319,-1.3060200000000002,#c0d833,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-10.030538,38.724403,#c31049,20,4524,36
22:10.7,526,0.9963520290000001,0.004227337,0.35501341799999997,0.551670564,0.438584721,0.0,0.21122740199999998,0.6288782820000001,0.608855268,0,1,-58.522358,-53.625744,#dabc22,4.840732,3.4631717000000006,#2148f2,-2.9354112,-1.3197606000000002,#bfd933,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-10.113074,38.70216,#c31048,20,4525,37
22:10.8,526,0.9972640220000001,0.003287929,0.387704318,0.5218311210000001,0.479197159,0.0,0.20704091300000002,0.6360381860000001,0.612526421,0,1,-58.836224,-53.67965,#dabc22,4.844644000000001,3.4270036,#214af1,-2.9658375,-1.3521863,#bfda32,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-10.233666,38.573723,#c31048,20,4526,38
22:10.8,526,0.998176015,0.00234852,0.430544035,0.504791721,0.523482726,0.0,0.203139867,0.643198091,0.616197575,0,1,-59.159863,-53.859592000000006,#dabc21,4.868405,3.3951013,#214bf1,-3.0062046000000002,-1.3957858,#bedb30,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-10.376115,38.431812,#c41047,20,4527,39
22:10.9,526,0.999088007,0.0014091120000000001,0.48123932700000005,0.495026759,0.55542583,0.0,0.19971455800000001,0.6496761,0.619201246,0,1,-59.457775,-54.075194999999994,#dabc21,4.893989599999999,3.3732976999999997,#214cf1,-3.0397985,-1.4402765,#bddc2e,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-10.518849,38.34051,#c51046,20,4528,40
22:11.0,526,1.0,0.00046970400000000004,0.647231032,0.491431505,0.5852906179999999,0.0,0.194576594,0.6674053870000001,0.624318612,0,1,-59.951843000000004,-54.688717000000004,#dbbd21,4.960625,3.3611214,#214cf1,-3.0965862,-1.5563272,#bbdd2b,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-10.871407,38.26456,#c61045,20,4529,41
22:11.1,526,0.0,0.007515265,0.109685289,0.41976258,0.0,0.665992232,0.8032350140000001,0.665018752,0.624318612,1,0,-81.83319,-33.46413,#ea9404,1.4226271000000001,0.5093393,#cec52e,-0.37232858,-0.14381436,#2464e7,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-22.230217,-36.60815,#e8b804,20,4530,42
22:11.2,526,0.000911993,0.006575856999999999,0.125689192,0.421962283,0.0,0.64536877,0.803901047,0.662291169,0.624541106,0,0,26.272839,-10.712225,#7a94ac,1.5394012,0.60267806,#cac332,-0.4911387,-0.153523,#2a63e4,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-11.421209,-30.870264,#cec12e,20,4531,43
22:11.2,526,0.001823985,0.005636449,0.136423518,0.43266802299999996,0.0,0.618103992,0.804281637,0.6600750089999999,0.6247636,0,0,26.179464000000003,-10.932071,#7a94ac,1.5534191000000002,0.59154975,#c9c433,-0.49351916,-0.16686597,#2a64e3,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-11.257201,-31.185205,#cdc22f,20,4532,44
22:11.3,526,0.002735978,0.004697041,0.142473774,0.441946981,0.0,0.607456738,0.8046622259999999,0.6580293220000001,0.625319835,0,0,26.109465,-11.031599,#7a94ac,1.5648947,0.588696,#c8c433,-0.49617147,-0.17372161,#2965e3,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-11.152427,-31.325897,#cdc32f,20,4533,45
22:11.4,526,0.003647971,0.003757633,0.140912418,0.453189471,0.0,0.6078227629999999,0.8048525209999999,0.656495056,0.625876071,0,0,26.045185,-11.066075,#7a94ac,1.5774081,0.5926108,#c7c434,-0.49945077,-0.17610776,#2965e3,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-11.162084,-31.335602,#cdc32f,20,4534,46
22:11.5,526,0.0045599640000000006,0.002818225,0.13769212,0.463826897,0.0,0.605992639,0.8046622259999999,0.6554722129999999,0.625987318,0,0,25.978806,-11.10801,#7a95ac,1.5889174,0.5948286,#c7c434,-0.501962,-0.1791669,#2965e3,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-11.183696,-31.377201,#cdc32f,20,4535,47
22:11.6,526,0.005471956,0.0018788160000000002,0.137789705,0.46913194700000005,0.0,0.593200073,0.8030447190000001,0.6556426870000001,0.624652353,0,0,25.918910999999998,-11.211363,#7b95ac,1.5944858999999998,0.58756053,#c7c435,-0.5018229000000001,-0.18682472,#2966e3,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-11.136586,-31.525967,#ccc32f,20,4536,48
22:11.6,526,0.006383949,0.0009394080000000001,0.13744815800000001,0.473900246,0.0,0.541732924,0.8002854420000001,0.65666553,0.62209367,0,0,25.67835,-11.766681,#7b95ab,1.5994772,0.5585944,#c6c535,-0.49727574,-0.20805296,#2868e3,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-11.020589,-32.020435,#ccc430,20,4537,49
22:11.7,526,0.007295942,0.0,0.13139790199999998,0.477452561,0.0,0.472293959,0.7977164609999999,0.6578588479999999,0.6198687279999999,0,0,25.428895999999998,-12.296192999999999,#7b96ab,1.6025512,0.51995397,#c5c636,-0.4890788,-0.23392598,#266ae3,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-10.9304695,-32.9239,#cac631,20,4538,50
26:08.3,572,0.445508436,0.039455143,0.150426933,0.141364557,0.106342707,0.0,0.331398668,0.60006819,0.592501947,0,1,-23.285217000000003,-2.6171130000000002,#c3875d,3.2248313,3.0116694,#765bb3,-2.486868,-0.47083956,#c49756,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,8.466369,24.367224,#6f23ad,19,4539,0
26:08.4,572,0.446420429,0.038515735,0.15301293,0.149866691,0.10930744699999999,0.0,0.32150333,0.614217525,0.602959172,0,1,-23.324894,-2.6350290000000003,#c3875d,3.2531218999999996,3.0107459999999997,#745ab5,-2.503531,-0.48491323,#c59854,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,8.369862,24.37472,#6f23ad,19,4540,1
26:08.4,572,0.44733242100000004,0.037576327,0.129446206,0.16042018800000002,0.111811171,0.0,0.31170314,0.628025912,0.613193904,0,1,-23.446709,-2.690617,#c3875c,3.280066,3.0148242,#725ab7,-2.5159957000000004,-0.48353199999999996,#c69853,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,8.238624,24.319225,#7023ac,19,4541,2
26:08.5,572,0.448244414,0.036636919,0.0,0.171061518,0.11342285,0.0,0.302378687,0.638424821,0.622649905,0,1,-24.138899,-3.0137334,#c4875b,3.2894292000000003,3.0317924,#7159b7,-2.5094202,-0.41835475,#c69055,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,8.02443,24.18981,#7023ab,19,4542,3
26:08.6,572,0.44915640700000004,0.035697511,0.00102464,0.180972866,0.114667216,0.0,0.294100856,0.6496761,0.6307709420000001,0,1,-24.192142,-3.0350497000000005,#c4875b,3.3148440999999997,3.0328642999999995,#6f59b9,-2.5221014,-0.42901534,#c79153,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,7.9844537,24.188068,#7123ab,19,4543,4
26:08.7,572,0.450068399,0.034758102,0.008245914,0.19283408300000002,0.119745879,0.0,0.288011418,0.661268326,0.636222049,0,1,-24.234385,-3.0491752999999995,#c4875b,3.3473287000000003,3.0380217999999997,#6c58bb,-2.5386014,-0.4450298,#c89352,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,7.9414682,24.194422,#7123aa,19,4544,5
26:08.8,572,0.450980392,0.033818693999999996,0.008001952,0.206930137,0.12513001199999998,0.0,0.284871551,0.655813161,0.638002002,0,1,-24.275654,-3.0700877,#c4875b,3.3668203,3.0416586,#6b57bc,-2.54848,-0.45281136,#c89451,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,7.927895,24.206758,#7122aa,19,4545,6
26:08.8,572,0.451892385,0.032879286,0.0060990490000000005,0.227219318,0.133149052,0.0,0.283254044,0.653597,0.638002002,0,1,-24.332125,-3.1016512,#c4875b,3.3997984,3.0542412,#6856be,-2.5623357,-0.46221328,#c9944f,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,7.9011073,24.220379,#7122aa,19,4546,7
26:08.9,572,0.45280437799999995,0.031939878,0.004684069,0.24834388,0.140049287,0.0,0.281636537,0.651210365,0.6377795079999999,0,1,-24.381836,-3.1358563999999998,#c4875b,3.4326663,3.067272,#6655bf,-2.5751647999999996,-0.47119313,#c9954e,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,7.880305,24.234758,#7122aa,19,4547,8
26:09.0,572,0.45371637,0.03100047,0.002293242,0.260577895,0.149127163,0.0,0.28182683199999997,0.654960791,0.635554567,0,1,-24.426678,-3.1586857000000004,#c4875a,3.4603137999999998,3.0788891,#6454c1,-2.5870697,-0.4792322,#ca964c,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,7.846311,24.256498,#7122aa,19,4548,9
26:09.1,572,0.454628363,0.030061062000000003,0.0009758480000000001,0.270477533,0.15705250099999998,0.0,0.280209324,0.652233208,0.635109578,0,1,-24.460478,-3.1789009999999998,#c4875a,3.4759772000000004,3.0788338,#6254c2,-2.5971024,-0.48665518,#ca974b,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,7.8232546,24.283989,#7122a9,19,4549,10
26:09.2,572,0.45554035600000004,0.029121652999999997,0.0,0.285477279,0.165661866,0.0,0.27925785,0.648482782,0.63388586,0,1,-24.50113,-3.2143794999999997,#c5885a,3.4975263999999995,3.0816274,#6153c3,-2.6087917999999997,-0.4951856,#ca984a,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,7.802761,24.321209,#7122a9,19,4550,11
26:09.2,572,0.45645234799999995,0.028182245,4.88e-05,0.39855213899999997,0.17590539800000002,0.0,0.278306375,0.64490283,0.632550896,0,1,-46.53326,-19.179773,#d8962e,3.6462324,3.1435098999999997,#554ecb,-2.6547027,-0.52463317,#cc9a45,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-2.579802,39.588512,#a30f6d,19,4551,12
26:09.3,572,0.457364341,0.027242837000000002,0.015076848,0.42794266299999995,0.18692291100000002,0.0,0.277450048,0.641663825,0.630882189,0,1,-46.482464,-19.151169,#d7962e,3.6931677000000005,3.1577094,#514ccd,-2.6760862000000003,-0.5469723000000001,#cd9c43,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-2.6564572,39.423748,#a30f6d,19,4552,13
26:09.4,572,0.458276334,0.026303429,0.04771895599999999,0.457413212,0.20817646,0.0,0.27659372,0.638936243,0.62932473,0,1,-46.418518,-19.096027,#d7962e,3.754551,3.173886,#4c4ad0,-2.711484,-0.586883,#cea03e,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-2.7680445,39.18653,#a40f6c,19,4553,14
26:09.5,572,0.45918832600000004,0.025364021,0.24537692100000003,0.48103415299999996,0.265445414,0.0,0.275261656,0.6367200820000001,0.628212259,0,1,-44.743946,-11.185169,#d88c33,3.8857386,3.2054139999999998,#474bd7,-2.810342,-0.7479858,#ceaf30,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-3.469077,37.576084,#a60f68,19,4554,15
26:09.6,572,0.460100319,0.024424612000000002,0.270212247,0.50391145,0.298274941,0.0,0.273834443,0.635015343,0.626988542,0,1,-44.77649,-10.866859,#d88b33,3.9376926,3.1973784,#454cd9,-2.8553019,-0.7904085999999999,#cfb32c,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-3.7067738,37.192917,#a70f67,19,4555,16
26:09.6,572,0.46101231200000004,0.023485204,0.29260795300000003,0.524065956,0.315664209,0.0,0.272026641,0.633992499,0.626209812,0,1,-44.790825,-10.513127,#d88b33,3.9755192000000004,3.1936755,#434ddb,-2.8828554,-0.82052815,#d0b52b,4,3,6,7,5,7,7,7,6,7,6,5,5,1,4,4,-3.8763897,36.912663,#a80f66,19,4556,17
